osm_id,latitude,longitude,type,city_name,city_slug,insee_code,zip_code,department_code,region
6817996694,44.94437,4.839401,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
6844286523,44.944076,4.842318,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
6821261777,44.94365,4.844064,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
11181481894,44.945177,4.843524,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
6821261770,44.942306,4.841956,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
12250514085,44.942404,4.842585,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
12250514086,44.942103,4.84221,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
6821261771,44.941736,4.841754,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
11199978439,44.942753,4.840973,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
6807859704,44.933098,4.837053,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
13078354912,45.31382,4.771479,distributeur_sacs,Serrières,serrieres,07313,07340,07,auvergne-rhone-alpes
12315930817,49.773941,4.72103,distributeur_sacs,Charleville-Mézières,charleville-mezieres,08105,08000,08,grand-est
8636279603,49.774024,4.710287,distributeur_sacs,Charleville-Mézières,charleville-mezieres,08105,08000,08,grand-est
12315930816,49.772858,4.718327,distributeur_sacs,Charleville-Mézières,charleville-mezieres,08105,08000,08,grand-est
12299372209,49.772408,4.720346,distributeur_sacs,Charleville-Mézières,charleville-mezieres,08105,08000,08,grand-est
12299384511,49.773108,4.723181,distributeur_sacs,Charleville-Mézières,charleville-mezieres,08105,08000,08,grand-est
7766347285,49.771973,4.722189,poubelle_dejections,Charleville-Mézières,charleville-mezieres,08105,08000,08,grand-est
8685185117,49.756917,4.710312,poubelle_dejections,Charleville-Mézières,charleville-mezieres,08105,08000,08,grand-est
12163679431,49.732575,4.783931,distributeur_sacs,Lumes,lumes,08263,08440,08,grand-est
7793602053,49.648185,4.642193,distributeur_sacs,Poix-Terron,poix-terron,08341,08430,08,grand-est
12173104749,42.723062,1.833977,distributeur_sacs,Ax-les-Thermes,ax-les-thermes,09032,09110,09,occitanie
